,insId,name,urlName,instrument,isin,ticker,yahoo,sectorId,marketId,branchId,countryId,listingDate,country
1478,1999,OMX Financial Services,omx-financial-services,5,SE0004383875,SX3020PI,SX3020PI.ST,,7,,1,2000-01-01 00:00:00,Sverige
1479,2000,OMX Software & Computer,omx-software,5,SE0004383917,SX101010PI,SX101010PI.ST,,7,,1,2000-01-01 00:00:00,Sverige
1480,2001,Wästbygg,wastbygg-gruppen-b,0,SE0014453874,WBGR B,WBGR-B.ST,5.0,2,28.0,1,2020-10-13 00:00:00,Sverige
1481,2002,Elliptic Laboratories,elliptic-laboratories,0,NO0010722283,ELABS,ELABS.OL,6.0,9,85.0,2,2020-10-16 00:00:00,Norge
1482,2003,HydrogenPro,hydrogenpro,0,NO0010892359,HYPRO,HYPRO.OL,10.0,9,14.0,2,2020-10-14 00:00:00,Norge
1483,2004,Norcod,norcod,0,NO0010892912,NCOD,NCOD.OL,2.0,27,61.0,2,2020-10-15 00:00:00,Norge
1484,2005,TECO 2030,teco-2030,0,NO0010887516,TECO,TECO.OL,5.0,27,27.0,2,2020-10-12 00:00:00,Norge
1485,2006,BoMill,bomill,0,SE0014583332,BOMILL,BOMILL.ST,5.0,4,38.0,1,2020-10-20 00:00:00,Sverige
1486,2007,Klimator,klimator,0,SE0014401329,KLIMAT,KLIMAT.ST,5.0,4,38.0,1,2020-10-23 00:00:00,Sverige
1487,2008,Nordic Paper,nordic-paper-holding,0,SE0014808838,NPAPER,NPAPER.ST,7.0,2,21.0,1,2020-10-22 00:00:00,Sverige
1488,2009,House of Control,house-of-control-group,0,NO0010781818,HOC,HOC.OL,6.0,27,90.0,2,2020-10-20 00:00:00,Norge
1489,2011,Link Mobility,link-mobility-group,0,NO0010894231,LINK,LINK.OL,9.0,9,94.0,2,2020-10-21 00:00:00,Norge
1490,2012,PatientSky,patientsky-group,0,NO0010895667,PSKY,PSKY.OL,6.0,27,90.0,2,2020-10-23 00:00:00,Norge
1491,2013,Volue,volue,0,NO0010894603,VOLUE,VOLUE.OL,6.0,9,90.0,2,2020-10-19 00:00:00,Norge
1492,2014,Lohilo Foods,lohilo-foods,0,SE0014262549,LOHILO,LOHILO.ST,2.0,4,63.0,1,2020-10-26 00:00:00,Sverige
1493,2015,Icelandic Salmon,icelandic-salmon,0,NO0010724701,ISLAX,ISLAX.OL,2.0,27,61.0,2,2020-10-27 00:00:00,Norge
1494,2016,Prostatype Genomics,prostatype-genomics,0,SE0014684569,PROGEN,PROGEN.ST,4.0,4,77.0,1,2020-11-03 00:00:00,Sverige
1495,2018,Svenska Nyttobostäder,svenska-nyttobostader,0,SE0014808853,NYTTO,NYTTO.ST,1.0,4,75.0,1,2020-11-04 00:00:00,Sverige
1496,2019,Svenska Nyttobostäder Pref,svenska-nyttobostader-pref,1,SE0014808861,NYTTO PREF,NYTTO-PREF.ST,1.0,4,75.0,1,2020-11-04 00:00:00,Sverige
1497,2023,CDON,cdon,0,SE0015191911,CDON,CDON.ST,8.0,4,50.0,1,2020-11-06 00:00:00,Sverige
1498,2024,Eniro Pref A,eniro-pref-a,1,SE0014957320,ENRO PREF A,ENRO-PREF-A.ST,8.0,3,56.0,1,2020-10-28 00:00:00,Sverige
1499,2025,Alefarm Brewing,alefarm-brewing,0,DK0061407699,ALEFRM,ALEFRM.CO,2.0,23,58.0,4,2020-11-06 00:00:00,Danmark
1500,2026,WindowMaster,windowmaster ,0,DK0061278355,WMA,WMA.CO,5.0,23,30.0,4,2020-10-27 00:00:00,Danmark
1501,2027,Dancann Pharma,dancann-pharma,0,DK0061410487,DANCAN,DANCAN.CO,4.0,48,77.0,4,2020-11-12 00:00:00,Danmark
1502,2028,Dataproces,dataproces-group,0,DK0061408580,DATA,DATA.CO,6.0,23,90.0,4,2020-11-13 00:00:00,Danmark
1503,2029,Airthings,airthings,0,NO0010895568,AIRX,AIRX.OL,5.0,9,30.0,2,2020-10-30 00:00:00,Norge
1504,2030,Everfuel,everfuel,0,DK0061414711,EFUEL,EFUEL.OL,10.0,27,14.0,2,2020-10-29 00:00:00,Norge
1505,2032,Ocean Sun,ocean-sun,0,NO0010887565,OSUN,OSUN.OL,10.0,27,11.0,2,2020-10-26 00:00:00,Norge
1506,2033,Luxbright,luxbright,0,SE0015192075,LXB,LXB.ST,4.0,4,79.0,1,2020-11-19 00:00:00,Sverige
1507,2034,Fortinova,fortinova-fastigheter,0,SE0014608915,FNOVA B,FNOVA-B.ST,1.0,4,75.0,1,2020-11-19 00:00:00,Sverige
1508,2035,Re:NewCell,re-newcell,0,SE0014960431,RENEW,RENEW.ST,5.0,4,27.0,1,2020-11-26 00:00:00,Sverige
1509,2036,Boozt,boozt-ddk,0,SE0009888738,BOOZT DKK,BOOZT-DKK,8.0,20,43.0,4,2020-11-25 00:00:00,Danmark
1510,2037,HusCompagniet,huscompagniet,0,DK0061412855,HUSCO,HUSCO.CO,5.0,21,29.0,4,2020-11-18 00:00:00,Danmark
1511,2038,Cadeler,cadeler-as,0,DK0061412772,CADLR,CADLR.OL,10.0,9,12.0,2,2020-11-27 00:00:00,Norge
1512,2039,Huddlestock Fintech,huddlestock-fintech,0,NO0010859648,HUDL,HUDL.OL,6.0,27,90.0,2,2020-11-26 00:00:00,Norge
1513,2040,Meltwater,meltwater,0,NL00150003D3,MWTR,MWTR.OL,6.0,9,90.0,2,2020-12-03 00:00:00,Norge
1514,2041,Nordic Aqua Partners,nordic-aqua-partners,0,DK0061414638,NOAP,NOAP.OL,2.0,27,61.0,2,2020-12-02 00:00:00,Norge
1515,2042,Nortel,nortel,0,NO0010900087,NTEL,NTEL.OL,9.0,27,93.0,2,2020-11-18 00:00:00,Norge
1516,2043,The Kingfish Company,the-kingfish-company,0,NL00150001S5,KING,KING.OL,2.0,27,61.0,2,2020-11-25 00:00:00,Norge
1517,2044,Xplora Technologies,xplora-technologies,0,NO0010895782,XPLRA,XPLRA.OL,6.0,27,88.0,2,2020-11-18 00:00:00,Norge
1518,2045,Thunderful,thunderful-group,0,SE0015195888,THUNDR,THUNDR.ST,8.0,4,55.0,1,2020-12-07 00:00:00,Sverige
1519,2046,Fasadgruppen,fasadgruppen-group,0,SE0015195771,FG,FG.ST,5.0,2,31.0,1,2020-12-09 00:00:00,Sverige
1520,2047,Alltainer,alltainer,0,SE0015192828,ALLT,ALLT.ST,5.0,5,31.0,1,2020-12-11 00:00:00,Sverige
1521,2048,Annehem Fastigheter,annehem-fastigheter,0,SE0015221684,ANNE B,ANNE-B.ST,1.0,2,75.0,1,2020-12-11 00:00:00,Sverige
1522,2049,CirChem,circhem,0,SE0015193529,CIRCHE,CIRCHE.ST,5.0,4,27.0,1,2020-12-09 00:00:00,Sverige
1523,2050,Stenhus Fastigheter,stenhus-fastigheter,0,SE0014956819,SFAST,SFAST.ST,1.0,4,75.0,1,2020-11-24 00:00:00,Sverige
1524,2052,GNP Energy,gnp-energy,0,NO0010886013,GNP,GNP.OL,10.0,27,8.0,2,2020-12-08 00:00:00,Norge
1525,2053,Hexagon Purus,hexagon-purus-as,0,NO0010904923,HPUR,HPUR.OL,5.0,27,24.0,2,2020-12-14 00:00:00,Norge
1526,2054,Kraft Bank,kraft-bank,0,NO0010815103,KRAB,KRAB.OL,1.0,27,69.0,2,2020-12-10 00:00:00,Norge
1527,2055,Nordic Unmanned,nordic-unmanned,0,NO0010907090,NUMND,NUMND.OL,5.0,27,40.0,2,2020-12-15 00:00:00,Norge
1528,2056,Scandinavian Biogas,scandinavian-biogas-fuels,0,SE0015242896,BIOGAS,BIOGAS.ST,10.0,4,14.0,1,2020-12-16 00:00:00,Sverige
1529,2057,DecideAct,decideact,0,DK0061414471,ACT,ACT.CO,6.0,23,90.0,4,2020-12-16 00:00:00,Danmark
1530,2058,Cessatech,cessatech,0,DK0061411964,CESSA,CESSA.CO,4.0,48,77.0,4,2020-12-16 00:00:00,Danmark
1531,2059,Canopy,skitude-holding,0,NO0010781560,CAN,CAN.OL,6.0,27,90.0,2,2020-12-18 00:00:00,Norge
1532,2060,Cyviz,cyviz,0,NO0010015175,CYVIZ,CYVIZ.OL,6.0,27,90.0,2,2020-12-18 00:00:00,Norge
1533,2061,MBRS Group,we-are-spin-dye,0,SE0015194832,MBRS,MBRS.ST,8.0,6,43.0,1,2020-12-22 00:00:00,Sverige
1534,2062,Imsys,imsys,0,SE0011643410,IMSYS,IMSYS.ST,6.0,6,82.0,1,2020-12-29 00:00:00,Sverige
1535,2063,Aros Bostadsutveckling Pref B,aros-bostadsutveckling-pref-b,1,SE0015195706,AROS PREF B,AROS PREF B,1.0,4,75.0,1,2020-12-30 00:00:00,Sverige
1536,2064,Elektroimportoren,elektroimportoren,0,NO0010911902,ELIMP,ELIMP.OL,5.0,27,25.0,2,2020-12-16 00:00:00,Norge
1537,2065,ELLWEE,ellwee,0,SE0015221221,ELLWEE,ELLWEE.ST,8.0,4,48.0,1,2021-01-19 00:00:00,Sverige
1538,2066,MPC Energy Solutions,mpc-energy-solutions,0,NL0015268814,MPCES,MPCES.OL,10.0,27,11.0,2,2021-02-22 00:00:00,Norge
1539,2067,Backaheden,backaheden,0,SE0015221619,BACKA,BACKA.ST,1.0,5,75.0,1,2021-02-02 00:00:00,Sverige
1540,2068,Streamify,streamify,0,SE0015244462,STREAM,STREAM.ST,6.0,5,90.0,1,2021-01-25 00:00:00,Sverige
1541,2069,Nexcom,nexcom,0,DK0061417144,NEXCOM,NEXCOM.CO,6.0,23,90.0,4,2021-01-29 00:00:00,Danmark
1542,2070,Aker Horizons,aker-horizons,0,NO0010921232,AKH,AKH.OL,1.0,9,73.0,2,2021-02-01 00:00:00,Norge
1543,2071,Horisont Energi,horisont-energi,0,NO0010917339,HRGI,HRGI.OL,10.0,27,14.0,2,2021-01-27 00:00:00,Norge
1544,2072,Proximar Seafood,proximar-seafood,0,NO0010893902,PROXI,PROXI.OL,2.0,27,61.0,2,2021-02-03 00:00:00,Norge
1545,2073,Pfizer,pfizer-sek,0,US7170811035,PFE,PFE.ST,4.0,1,77.0,1,2003-05-03 00:00:00,Sverige
1546,2074,BactiQuant,bactiquant,0,DK0061417730,BACTIQ,BACTIQ.CO,5.0,23,27.0,4,2021-02-05 00:00:00,Danmark
1547,2075,Nimbus,nimbus-group,0,SE0015407390,BOAT,BOAT.ST,8.0,4,48.0,1,2021-02-09 00:00:00,Sverige
1548,2076,Fractal Gaming,fractal-gaming-group,0,SE0015504477,FRACTL,FRACTL.ST,6.0,4,83.0,1,2021-02-11 00:00:00,Sverige
1549,2077,Cint Group,cint-group,0,SE0015483276,CINT,CINT.ST,6.0,1,90.0,1,2021-02-19 00:00:00,Sverige
1550,2078,OncoZenge,oncozenge,0,SE0015504097,ONCOZ,ONCOZ.ST,4.0,4,77.0,1,2021-02-12 00:00:00,Sverige
1551,2079,Abera Bioscience,abera-bioscience,0,SE0015245097,ABERA,ABERA.ST,4.0,5,78.0,1,2021-02-24 00:00:00,Sverige
1552,2080,Desenio,desenio-group,0,SE0015657853,DSNO,DSNO.ST,8.0,4,46.0,1,2021-02-25 00:00:00,Sverige
1553,2081,Lipigon Pharmaceuticals,lipigon-pharmaceuticals,0,SE0015382072,LPGO,LPGO.ST,4.0,4,77.0,1,2021-03-01 00:00:00,Sverige
1554,2082,Kreate Group,kreate-group,0,FI4000476866,KREATE,KREATE.HE,5.0,16,28.0,3,2021-02-19 00:00:00,Finland
1555,2083,Valuer,valuer-holding,0,DK0061418977,VALUER,VALUER.CO,6.0,23,90.0,4,2021-02-22 00:00:00,Danmark
1556,2084,Arctic Fish,arctic-fish-holding,0,NO0010917719,AFISH,AFISH.OL,2.0,27,61.0,2,2021-02-19 00:00:00,Norge
1557,2085,Arctic Bioscience,arctic-bioscience,0,NO0010859580,ABS,ABS.OL,2.0,27,65.0,2,2021-02-24 00:00:00,Norge
1558,2086,Cambi,cambi,0,NO0010078850,CAMBI,CAMBI.OL,10.0,27,14.0,2,2021-02-09 00:00:00,Norge
1559,2087,Circa Group,circa-group,0,NO0010917594,CIRCA,CIRCA.OL,4.0,27,78.0,2,2021-03-02 00:00:00,Norge
1560,2088,Envipco,Envipco Holding,0,NL0015000GX8,ENVIP,ENVIP.OL,5.0,27,27.0,2,2021-02-18 00:00:00,Norge
1561,2089,Flyr,flyr,0,NO0010931900,FLYR,FLYR.OL,5.0,27,40.0,2,2021-03-01 00:00:00,Norge
1562,2090,Hav Group,hav-group,0,NO0010931918,HAV,HAV.OL,10.0,27,11.0,2,2021-03-04 00:00:00,Norge
1563,2091,Huddly,huddly,0,NO0010776990,HDLY,HDLY.OL,6.0,27,84.0,2,2021-02-16 00:00:00,Norge
1564,2092,Otovo,otovo,0,NO0010809783,OTOVO,OTOVO.OL,5.0,27,34.0,2,2021-02-18 00:00:00,Norge
1565,2093,Pryme,pryme,0,NL00150005Z1,PRYME,PRYME.OL,5.0,27,27.0,2,2021-02-16 00:00:00,Norge
1566,2094,Rana Gruber,rana-gruber,0,NO0010907389,RANA,RANA.OL,7.0,9,16.0,2,2021-02-26 00:00:00,Norge
1567,2095,Skandia GreenPower,skandia-greenpower,0,NO0010931207,SKAND,SKAND.OL,10.0,27,13.0,2,2021-02-22 00:00:00,Norge
1568,2096,Lumi Gruppen,sonans-holding,0,NO0010927288,LUMI,LUMI.OL,5.0,27,36.0,2,2021-02-17 00:00:00,Norge
1569,2097,CoinShares,coinshares,0,JE00BLD8Y945,CS,CS.ST,6.0,4,92.0,1,2021-03-11 00:00:00,Sverige
1570,2098,Spherio Group,ytrade-group,0,SE0015504626,SFERIO,SFERIO.ST,8.0,4,43.0,1,2021-03-09 00:00:00,Sverige
1571,2100,Ekobot,ekobot,0,SE0015346812,EKOBOT,EKOBOT.ST,5.0,4,23.0,1,2021-03-15 00:00:00,Sverige
1572,2101,RugVista,rugvista-group,0,SE0015659834,RUG,RUG.ST,8.0,4,46.0,1,2021-03-18 00:00:00,Sverige
1573,2102,Nightingale Health,nightingale-health,0,FI4000490875,HEALTH,HEALTH.HE,4.0,30,77.0,3,2021-03-19 00:00:00,Finland
1574,2103,BW Ideol,bw-ideol,0,NO0010947385,BWIDL,BWIDL.OL,10.0,27,12.0,2,2021-03-18 00:00:00,Norge
1575,2104,Acrinova B,acrinova-b,3,SE0015660030,ACRI B,ACRI-B.ST,1.0,4,75.0,1,2021-03-22 00:00:00,Sverige
1576,2105,Embellence,embellence-group,0,SE0013888831,EMBELL,EMBELL.ST,8.0,4,46.0,1,2021-03-24 00:00:00,Sverige
1577,2106,Fantasma Games,fantasma-games,0,SE0015557053,FAGA,FAGA.ST,8.0,4,54.0,1,2021-03-23 00:00:00,Sverige
1578,2107,ACQ Bure SPAC,acq-bure-spac,8,SE0015657788,ACQ SPAC,ACQ-SPAC.ST,1.0,2,71.0,1,2021-03-25 00:00:00,Sverige
1579,2108,Idun Industrier,idun-industrier,0,SE0013512464,IDUN B,IDUN-B.ST,1.0,4,73.0,1,2021-03-25 00:00:00,Sverige
1580,2109,Pierce Group,pierce-group,0,SE0015658364,PIERCE,PIERCE.ST,8.0,2,48.0,1,2021-03-26 00:00:00,Sverige
1581,2110,Orthex,orthex,0,FI4000480504,ORTHEX,ORTHEX.HE,8.0,16,50.0,3,2021-03-25 00:00:00,Finland
1582,2111,Sitowise Group,sitowise-group,0,FI4000480215,SITOWS,SITOWS.HE,5.0,15,34.0,3,2021-03-25 00:00:00,Finland
1583,2112,RISMA Systems,risma-systems,0,DK0061534377,RISMA,RISMA.CO,6.0,23,90.0,4,2021-03-23 00:00:00,Danmark
1584,2114,Froy,froy,0,NO0010936792,FROY,FROY.OL,5.0,9,41.0,2,2021-03-29 00:00:00,Norge
1585,2115,Integrated Wind,integrated-wind-solutions,0,NO0010955883,IWS,IWS.OL,10.0,27,12.0,2,2021-03-25 00:00:00,Norge
1586,2116,Green Minerals,green-minerals,0,NO0010907744,GEM,GEM.OL,3.0,27,2.0,2,2021-03-23 00:00:00,Norge
1587,2117,Kyoto Group,kyoto-group,0,NO0010936750,KYOTO,KYOTO.OL,10.0,27,11.0,2,2021-03-24 00:00:00,Norge
1588,2119,LMK Group,lmk-group,0,SE0015556873,LMKG,LMKG.ST,2.0,4,63.0,1,2021-03-29 00:00:00,Sverige
1589,2120,Euroafrica Digital Ventures,euroafrica-digital-ventures,0,SE0015660345,EURA,EURA.ST,6.0,4,90.0,1,2021-04-06 00:00:00,Sverige
1590,2121,Krona Public Real Estate,krona-public-real-estate,0,SE0015657895,KRONA,KRONA.ST,1.0,5,75.0,1,2021-03-31 00:00:00,Sverige
1591,2123,Nowonomics,nowonomics,0,SE0015660840,NOWO,NOWO.ST,1.0,6,71.0,1,2021-04-07 00:00:00,Sverige
1592,2124,Pharmiva,pharmiva,0,SE0015530670,PHARM,PHARM.ST,4.0,4,77.0,1,2021-03-31 00:00:00,Sverige
1593,2125,Polymer Factory,polymer-factory,0,SE0015244470,POLYMER,POLYMER.ST,7.0,5,15.0,1,2021-04-07 00:00:00,Sverige
1594,2126,Tekna Holding,tekna-holding,0,NO0010951577,TEKNA,TEKNA.OL,5.0,9,24.0,2,2021-03-30 00:00:00,Norge
1595,2127,Hemnet,hemnet-group,0,SE0015671995,HEM,HEM.ST,6.0,1,91.0,1,2021-04-27 00:00:00,Sverige
1596,2128,Dlaboratory,dlaboratory-sweden,0,SE0015658380,DLAB,DLAB.ST,6.0,4,90.0,1,2021-04-21 00:00:00,Sverige
1597,2129,Lipum,lipum,0,SE0015660899,LIPUM,LIPUM.ST,4.0,4,77.0,1,2021-04-22 00:00:00,Sverige
1598,2130,Plexian,plexian,0,SE0015659941,PLEX,PLEX.ST,6.0,4,92.0,1,2021-04-14 00:00:00,Sverige
1599,2131,Sensor Alarm,sensor-alarm,0,SE0015657663,SELARM,SELARM.ST,5.0,5,35.0,1,2021-04-23 00:00:00,Sverige
1600,2132,Trainimal,trainimal,0,SE0011528082,TRML,TRML.ST,8.0,6,47.0,1,2021-04-16 00:00:00,Sverige
1601,2133,Modelon,modelon,0,SE0015948591,MODEL B,MODEL-B.ST,6.0,4,90.0,1,2021-04-28 00:00:00,Sverige
1602,2134,Nilar International,nilar-international ,0,SE0015950001,NILAR,NILAR.ST,10.0,4,11.0,1,2021-04-30 00:00:00,Sverige
1603,2135,Tellusgruppen,tellusgruppen,0,SE0015504519,TELLUS,TELLUS.ST,5.0,4,36.0,1,2021-04-28 00:00:00,Sverige
1604,2136,Goobit Group,goobit-group,0,SE0015837752,BTCX,BTCX.ST,6.0,4,90.0,1,2021-05-05 00:00:00,Sverige
1605,2137,Hemply Balance,hemply-balance,0,SE0014402400,HMPLY,HMPLY.ST,4.0,6,80.0,1,2021-05-06 00:00:00,Sverige
1606,2138,Spermosens,spermosens,0,SE0015346424,SPERM,SPERM.ST,4.0,5,77.0,1,2021-05-05 00:00:00,Sverige
1607,2139,Hynion,hynion,0,NO0010920945,HYN,HYN.OL,10.0,27,14.0,2,2021-04-16 00:00:00,Norge
1608,2140,checkin.com,checkin-com-group,0,SE0015810502,CHECK,CHECK.ST,6.0,4,90.0,1,2021-05-20 00:00:00,Sverige
1609,2141,Duearity,duearity,0,SE0015949482,DEAR,DEAR.ST,4.0,4,79.0,1,2021-05-11 00:00:00,Sverige
1610,2142,JS Security,js-security,0,SE0014829495,JSSEC,JSSEC.ST,6.0,5,90.0,1,2021-05-12 00:00:00,Sverige
1611,2143,Safello Group,safello-group,0,SE0015346895,SFL,SFL.ST,6.0,4,90.0,1,2021-05-12 00:00:00,Sverige
1612,2144,Smart Wires,smart-wires-technology,0,SE0015962345,GOGRID SDB,GOGRID-SDB.ST,5.0,4,25.0,1,2021-05-18 00:00:00,Sverige
1613,2145,Twiik,twiik,0,SE0015797352,TWIIK,TWIIK.ST,8.0,4,47.0,1,2021-05-19 00:00:00,Sverige
1614,2146,Aligro Planet SPAC,aligro-planet-spac,8,SE0015949540,APAC SPAC A,APAC-SPAC-A.ST,1.0,2,71.0,1,2021-05-26 00:00:00,Sverige
1615,2147,Arla Plast,arla-plast,0,SE0015810817,ARPL,ARPL.ST,5.0,3,31.0,1,2021-05-25 00:00:00,Sverige
1616,2148,Cedergrenska,cedergrenska,0,SE0015949946,CEDER,CEDER.ST,5.0,4,36.0,1,2021-05-25 00:00:00,Sverige
1617,2149,Tessin Nordic,tessin-nordic-holding,0,SE0009522451,TESSIN,TESSIN.ST,1.0,4,75.0,1,2021-05-24 00:00:00,Sverige
1618,2150,Linc,linc,0,SE0015949433,LINC,LINC.ST,1.0,2,73.0,1,2021-05-28 00:00:00,Sverige
1619,2151,Zesec of Sweden,zesec-of-sweden,0,SE0015812540,ZESEC,ZESEC.ST,5.0,6,31.0,1,2021-05-28 00:00:00,Sverige
1620,2152,Alexandria Pankkiiriliike,alexandria-pankkiiriliike,0,FI4000153465,ALEX,ALEX.HE,1.0,30,71.0,3,2021-05-11 00:00:00,Finland
1621,2153,Hydract,hydract,0,DK0061531944,HYDRCT,HYDRCT.CO,5.0,23,24.0,4,2021-04-21 00:00:00,Danmark
1622,2154,Impero,impero,0,DK0061536828,IMPERO,IMPERO.CO,6.0,23,90.0,4,2021-04-22 00:00:00,Danmark
1623,2155,Trophy Games,trophy-games-development,0,DK0061537206,TGAMES,TGAMES.CO,8.0,23,55.0,4,2021-04-27 00:00:00,Danmark
1624,2156,Digizuite,digizuite,0,DK0061535937,DIGIZ,DIGIZ.CO,6.0,23,90.0,4,2021-05-07 00:00:00,Danmark
1625,2157,NORD.investments,nord-investments,0,DK0061540184,NORD,NORD.CO,1.0,23,71.0,4,2021-05-21 00:00:00,Danmark
1626,2158,DonkeyRepublic,donkeyrepublic,0,DK0061540770,DONKEY,DONKEY.CO,5.0,23,37.0,4,2021-05-25 00:00:00,Danmark
1627,2159,Trifork,trifork-holding-temp,0,CH1111227810,TRIFOR,TRIFOR.CO,6.0,21,90.0,4,2021-05-27 00:00:00,Danmark
1628,2160,Norse Atlantic,norse-atlantic,0,NO0010946445,NORSE,NORSE.OL,5.0,27,40.0,2,2021-04-12 00:00:00,Norge
1629,2161,Argeo,argeo,0,NO0010946593,ARGEO,ARGEO.OL,3.0,27,5.0,2,2021-04-26 00:00:00,Norge
1630,2162,Bergen Carbon,bergen-carbon-solutions,0,NO0010950249,BCS,BCS.OL,5.0,27,27.0,2,2021-04-19 00:00:00,Norge
1631,2163,Desert Control,desert-control,0,NO0010963275,DSRT,DSRT.OL,7.0,27,15.0,2,2021-04-14 00:00:00,Norge
1632,2164,Nordic Halibut,nordic-halibut,0,NO0003058109,NOHAL,NOHAL.OL,2.0,27,61.0,2,2021-04-26 00:00:00,Norge
1633,2165,Norsk Solar,norsk-solar,0,NO0010941925,NSOL,NSOL.OL,10.0,27,13.0,2,2021-04-19 00:00:00,Norge
1634,2166,Statt Torsk,statt-torsk,0,NO0010775844,STATT,STATT.OL,2.0,27,61.0,2,2021-04-23 00:00:00,Norge
1635,2167,Deep Value Driller,deep-value-driller,0,NO0010955917,DVD,DVD.OL,3.0,27,2.0,2,2021-05-04 00:00:00,Norge
1636,2168,Clean Seas Seafood,clean-seas-seafood-ol,0,AU000000CSS3,CSS,CSS.OL,2.0,27,61.0,2,2021-05-20 00:00:00,Norge
1637,2169,ECIT,ecit,0,NO0010939804,ECIT,ECIT.OL,6.0,27,90.0,2,2021-05-20 00:00:00,Norge
1638,2170,Harmonychain,harmonychain,0,NO0010921299,HMONY,HMONY.OL,6.0,27,83.0,2,2021-05-18 00:00:00,Norge
1639,2171,Norsk Titanium,norsk-titanium,0,NO0010969108,NTI,NTI.OL,5.0,27,24.0,2,2021-05-18 00:00:00,Norge
1640,2172,M Vest Water,m-vest-water,0,NO0010976343,MVW,MVW.OL,5.0,27,27.0,2,2021-05-28 00:00:00,Norge
1641,2173,Bokusgruppen,bokusgruppen,0,SE0016074256,BOKUS,BOKUS.ST,8.0,4,57.0,1,2021-06-04 00:00:00,Sverige
1642,2174,Loyal Solutions,loyal-solutions,0,DK0061535507,LOYAL,LOYAL.ST,6.0,4,90.0,1,2021-06-03 00:00:00,Sverige
1643,2175,Mildef Group,mildef-group,0,SE0016074249,MILDEF,MILDEF.ST,6.0,3,90.0,1,2021-06-04 00:00:00,Sverige
1644,2176,Permascand,permascand-top-holdings,0,SE0015962048,PSCAND,PSCAND.ST,5.0,4,24.0,1,2021-06-04 00:00:00,Sverige
1645,2177,Netum,netum-group,0,FI4000390943,NETUM,NETUM.HE,6.0,30,90.0,3,2021-06-02 00:00:00,Finland
1646,2178,MapsPeople,mapspeople,0,DK0061549052,MAPS,MAPS.CO,6.0,23,90.0,4,2021-06-02 00:00:00,Danmark
1647,2179,Nordhealth,nordhealth-a,0,NO0011002651,NORDH,NORDH.OL,6.0,27,90.0,2,2021-06-03 00:00:00,Norge
1648,2180,Smartoptics,smartoptics-group,0,NO0011012502,SMOP,SMOP.OL,9.0,27,94.0,2,2021-06-03 00:00:00,Norge
1649,2181,SaveLend,savelend-group,0,SE0015961024,YIELD,YIELD.ST,1.0,4,70.0,1,2021-06-09 00:00:00,Sverige
1650,2182,Sozap,sozap,0,SE0015812524,SOZAP,SOZAP.ST,8.0,4,55.0,1,2021-06-09 00:00:00,Sverige
1651,2183,Odinwell,odinwell,0,SE0015809967,ODIN,ODIN.ST,4.0,5,79.0,1,2021-06-09 00:00:00,Sverige
1652,2184,Sleep Cycle,sleep-cycle,0,SE0015961404,SLEEP,SLEEP.ST,4.0,3,80.0,1,2021-06-08 00:00:00,Sverige
1653,2185,Ngenic,ngenic,0,SE0015812573,NGENIC,NGENIC.ST,5.0,4,27.0,1,2021-06-08 00:00:00,Sverige
1654,2186,Maven Wireless,maven-wireless,0,SE0015961180,MAVEN,MAVEN.ST,9.0,4,94.0,1,2021-06-10 00:00:00,Sverige
1655,2187,Elicera Therapeutics,elicera-therapeutics,0,SE0015382080,ELIC,ELIC.ST,4.0,4,77.0,1,2021-06-11 00:00:00,Sverige
1656,2188,Toivo Group,toivo-group-oyj,0,FI4000496716,TOIVO,TOIVO.HE,1.0,30,75.0,3,2021-06-11 00:00:00,Finland
1657,2189,Merus Power,merus-power,0,FI4000506902,MERUS,MERUS.HE,10.0,30,11.0,3,2021-06-08 00:00:00,Finland
1658,2190,Recreate,r8-property,0,NO0010859689,RCR,RCR.OL,1.0,27,75.0,2,2021-06-09 00:00:00,Norge
1659,2191,Lytix Biopharma,lytix-biopharma,0,NO0010405780,LYTIX,LYTIX.OL,4.0,27,78.0,2,2021-06-14 00:00:00,Norge
1660,2192,Aventura Group,aventura-group,0,SE0015961438,AVENT B,AVENT-B.ST,6.0,4,90.0,1,2021-06-14 00:00:00,Sverige
1661,2193,Revolutionrace,revolutionrace,0,SE0015962485,RVRC,RVRC.ST,8.0,2,43.0,1,2021-06-16 00:00:00,Sverige
1662,2194,TH1NG,th1ng,0,SE0016074124,TH1NG,TH1NG.ST,9.0,4,94.0,1,2021-06-16 00:00:00,Sverige
1663,2195,MoveByBike,movebybike,0,SE0015988100,MBBAB,MBBAB.ST,5.0,5,42.0,1,2021-06-16 00:00:00,Sverige
1664,2196,Qbrick,qbrick,0,SE0015962105,QBRICK,QBRICK.ST,6.0,6,90.0,1,2021-06-16 00:00:00,Sverige
1665,2197,Aros Bostadsutveckling,aros-bostadsutveckling,0,SE0010547786,AROS,AROS.ST,1.0,4,75.0,1,2021-06-16 00:00:00,Sverige
1666,2198,Acast,acast,0,SE0015960935,ACAST,ACAST.ST,6.0,4,91.0,1,2021-06-17 00:00:00,Sverige
1667,2199,CodeMill,codemill,0,SE0013914819,CDMIL,CDMIL.ST,6.0,4,90.0,1,2021-06-18 00:00:00,Sverige
1668,2200,Hexicon,hexicon,0,SE0004898799,HEXI,HEXI.ST,10.0,4,12.0,1,2021-06-18 00:00:00,Sverige
